name,filtered_genre,gender,race,api,black,hispanic,white
Dmitry Kabalevsky,Classical,male,white,0.000437118,0.000644043,0.005018794,0.99390006
Do Or Die,Hip-hop,androgynous,white,0.001749166,0.24333595,0.018562347,0.73635256
Doc Watson,Country,androgynous,white,0.005542351,0.11203776,0.015254821,0.8671651
Doe Boy,Hip-hop,male,white,0.003967678,0.011689395,0.010349718,0.9739932
Dogboy,Rock,unknown,white,0.003734936,0.10102857,0.025577284,0.8696592
Doja Cat,Indie,male,white,0.13570417,0.071754396,0.07793603,0.71460545
Dolla,EDM,unknown,white,0.01582959,0.026371831,0.028503869,0.92929476
Dolly Parton,Country,female,white,0.001206576,0.13359405,0.012683289,0.85251606
Dom Kennedy,Hip-hop,female,white,0.011897542,0.07452296,0.018714515,0.89486504
Domenico Cimarosa,Classical,male,white,0.07009758,0.004128783,0.27647382,0.6492998
Domenico Scarlatti,Classical,male,white,0.003274425,0.003940954,0.028593654,0.96419096
Dominic Fike,Pop,male,white,0.006269618,0.036506917,0.01655013,0.94067335
Domo Genesis,Hip-hop,female,white,0.007639728,0.034202527,0.023953527,0.93420416
Don Aero,Hip-hop,male,white,0.014612676,0.009350159,0.11241288,0.8636243
Don Byas,Jazz,male,white,0.028594544,0.13910957,0.045829263,0.78646666
Don Carlos,Rock,male,hispanic,0.09257861,0.009953819,0.5592028,0.33826482
Don Cherry,Jazz,male,white,0.004316765,0.25018513,0.01398286,0.73151517
Don Chezina,Hip-hop,male,white,0.008153489,0.019721888,0.02649674,0.94562787
Don Diablo,EDM,male,white,0.007709883,0.016324399,0.0294689,0.9464968
Don Ewell,Jazz,male,white,0.003099951,0.088939115,0.022879329,0.88508165
Don Henley,Country,male,white,0.0031844,0.056889314,0.015977202,0.9239491
Don Miguelo,Hip-hop,male,hispanic,0.008326656,0.001824109,0.87648195,0.11336722
Don Omar,Hip-hop,male,white,0.014322069,0.056576032,0.023419796,0.90568215
Don Toliver,Rap,male,white,0.005329153,0.3734982,0.034317493,0.5868552
Don Williams,Country,male,black,0.001731264,0.5225927,0.020054549,0.45562142
Donald Adams,Classical,male,white,0.002347172,0.21519598,0.021906288,0.76055056
Donald Byrd,Jazz,male,white,0.003356772,0.12310451,0.019688213,0.8538505
Donald Harrison,Jazz,male,white,0.004197638,0.087323375,0.009420523,0.8990584
Donell Jones,EDM,male,white,0.011838722,0.23207077,0.1101415,0.645949
Donna Summer,EDM,female,white,0.009424015,0.07957138,0.017613608,0.89339095
Donny Hathaway,Jazz,male,white,0.002607441,0.14979775,0.010952429,0.8366424
Donovan,Country,male,white,0.003957791,0.028092736,0.013406091,0.95454335
Doobie,Country,unknown,white,0.011824348,0.21289304,0.025837885,0.7494447
Doris Day,Jazz,female,white,0.005513157,0.113463625,0.021429794,0.8595934
Dos,Hip-hop,unknown,white,0.056480497,0.02275014,0.14899652,0.7717729
Dotan,Pop,unknown,white,0.028141234,0.03369067,0.023639813,0.9145283
Dottie West,Country,female,white,0.001082556,0.02928988,0.012097584,0.95752996
Doug E. Fresh,Hip-hop,male,white,0.005457984,0.09856416,0.018005254,0.87797266
Doug Watkins,Jazz,male,white,0.003956092,0.25396115,0.017917467,0.72416526
Dove Cameron,Pop,male,white,0.002992984,0.06370965,0.030577917,0.90271944
Dove Shack,Rap,unknown,white,0.01004789,0.07976218,0.015383274,0.8948066
Down With Webster,Rock,male,white,0.003432157,0.15626754,0.018334493,0.8219658
Dr. Dre,Hip-hop,male,white,0.004758037,0.064519696,0.026342072,0.90438014
Dr. John,Country,male,white,0.006973463,0.1812639,0.021662058,0.7901005
Dr. Lonnie Smith,Jazz,male,white,0.001866,0.073461354,0.013956171,0.91071653
Drag-On,Hip-hop,unknown,white,0.022464564,0.034674875,0.036269765,0.90659076
Dragonette,EDM,unknown,white,0.010898212,0.07928341,0.01969619,0.89012223
Drake,Hip-hop,male,white,0.001938822,0.16960973,0.004045258,0.82440627
Drake Bell,Pop,male,white,0.003594752,0.12399142,0.017218309,0.8551955
Draw,Pop,unknown,white,0.010095425,0.14661232,0.015447639,0.82784456
Drax Project,Pop,unknown,white,0.011313996,0.0418323,0.023100903,0.9237527
Dre,Hip-hop,male,white,0.031654134,0.07146104,0.0705737,0.8263111
DreamDoll,Pop,unknown,white,0.003449869,0.13797732,0.010923104,0.84764975
Dreamville,Hip-hop,unknown,white,0.007378608,0.20490925,0.018385584,0.7693266
Dreezy,Pop,unknown,white,0.000709189,0.05298209,0.008890872,0.9374178
Dru Down,Rap,male,white,0.004924973,0.1843247,0.017694809,0.7930555
Dru Hill,EDM,male,white,0.002301147,0.10922806,0.023227911,0.86524284
Drugdealer,Indie,unknown,white,0.002076394,0.018542962,0.014218677,0.965162
Drumma Battalion,Indie,unknown,white,0.001700799,0.29026532,0.015602876,0.69243103
Dua Lipa,EDM,unknown,white,0.023039576,0.003168189,0.13255899,0.84123325
Duane Allman,Country,male,api,0.7036263,0.013262703,0.099749796,0.18336122
Dubb,Rap,unknown,white,0.004529233,0.10726157,0.012999241,0.8752099
Duck Sauce,EDM,unknown,white,0.001324564,0.124986365,0.006561996,0.86712706
Duckwrth,Hip-hop,unknown,white,0.005823317,0.09767936,0.013713076,0.88278425
Duke,Rap,male,white,0.012602284,0.069819026,0.029704979,0.8878737
Duke Dumont,EDM,male,white,0.007583093,0.1996482,0.016513694,0.7762551
Duke Ellington,Jazz,male,white,0.002145132,0.11954783,0.012333469,0.8659736
Duki,Hip-hop,unknown,white,0.15684322,0.018077895,0.015030163,0.81004864
Dumbfoundead,Hip-hop,unknown,white,0.008747024,0.24138314,0.015646378,0.73422354
Dune,Indie,unknown,white,0.015006606,0.044442777,0.015662758,0.92488784
Duo Fasano,Pop,androgynous,white,0.31803024,0.008855077,0.04439186,0.6287229
Duran Duran,EDM,male,api,0.5801688,0.008843017,0.33682042,0.07416787
Dustin Lynch,Country,male,white,0.003027213,0.05316969,0.023051595,0.9207515
Dusty Springfield,Jazz,male,white,0.001994952,0.20668824,0.013721107,0.77759576
Dwayne Tryumf,Rap,male,api,0.9220153,0.011728925,0.004309493,0.0619463
Dwight Yoakam,Country,male,api,0.6802763,0.014134433,0.007079375,0.29850993
Dwn2earth,Rap,unknown,white,0.006808671,0.007070674,0.014064672,0.972056
Dyablo,Hip-hop,unknown,white,0.020849554,0.06742823,0.016004296,0.8957179
Dyango,Pop,unknown,white,0.1427898,0.12569624,0.053612616,0.6779013
Dyl,Country,unknown,white,0.002125169,0.06905105,0.011767412,0.9170564
Dylan Brady,Pop,male,white,0.003815302,0.076975614,0.017799495,0.9014096
Dylan Matthew,Pop,male,white,0.01836042,0.25388765,0.019903341,0.7078485
Dyland & Lenny,Hip-hop,male,white,0.005394347,0.19238156,0.016988141,0.78523594
Dzeko,EDM,unknown,white,0.00239901,0.001160031,0.006084026,0.99035686
Dzeko & Torres,EDM,unknown,white,0.014943224,0.01612471,0.12538822,0.8435438
Dâm-Funk,Pop,unknown,white,0.001923763,0.027982043,0.008110927,0.9619833
Dímelo Flow,Rap,unknown,white,0.003430044,0.08618607,0.044985488,0.8653984
Døves,Rap,unknown,white,0.010504929,0.10550692,0.051077213,0.83291095
E-40,Hip-hop,unknown,api,0.562272,0.073607,0.07148705,0.29263395
E. Power Biggs,Classical,unknown,white,0.001318989,0.1960713,0.014291368,0.7883184
E.S.G.,Rap,unknown,api,0.562272,0.073607,0.07148705,0.29263395
EARTHGANG,Hip-hop,unknown,white,0.086670466,0.01603763,0.021297367,0.87599456
EDEN,Indie,unknown,white,0.001636821,0.05384786,0.018650498,0.9258649
EDX,EDM,unknown,white,0.003637985,0.087274015,0.047242444,0.86184555
EPMD,Hip-hop,unknown,white,0.026243037,0.06997035,0.04181127,0.8619754
Eagle-Eye Cherry,Pop,female,white,0.003592834,0.03458478,0.010981628,0.9508408
Earl Dibbles Jr.,Country,male,white,0.005075471,0.026322816,0.01952698,0.94907475
Earl Hines,Jazz,male,white,0.005261625,0.1977115,0.010398557,0.78662837
Earl Klugh,Jazz,male,white,0.002636498,0.006502435,0.007532738,0.98332834
Earl Sweatshirt,Hip-hop,male,white,0.002971031,0.011249121,0.008730427,0.9770494
Earl Thomas Conley,Country,male,white,0.004669381,0.06819888,0.020889137,0.90624255
Earl Wild,Classical,male,white,0.005699433,0.052682143,0.014479489,0.927139
Easy Mo Bee,Jazz,male,white,0.018978056,0.044850457,0.012989339,0.92318213
Eazy-E,Hip-hop,unknown,white,0.004993054,0.34212893,0.01604403,0.63683397
Ebe Stignani,Classical,female,white,0.005823276,0.002570929,0.020799067,0.9708067
Eberhard Wächter,Classical,male,white,0.00350478,0.01437674,0.01348596,0.9686326
Ebo Taylor,Indie,male,white,0.009855844,0.027076228,0.013045976,0.9500219
Ed Sheeran,Pop,male,white,0.008943555,0.025584072,0.025801169,0.93967116
"Eddie ""Lockjaw"" Davis",Jazz,male,white,0.002773505,0.21618366,0.015122615,0.7659202
Eddie Dee,Hip-hop,male,white,0.001576938,0.21567537,0.015823232,0.76692444
Eddie Gómez,Jazz,male,hispanic,0.026618775,0.017977268,0.64596474,0.30943918
Eddie Lang,Jazz,male,white,0.002919711,0.16574182,0.013838097,0.81750035
Eddie Palmieri,Jazz,male,white,0.002413121,0.014113471,0.019561473,0.963912
Eddie Rabbitt,Country,male,white,0.0052491,0.092823505,0.015401736,0.88652563
Eddie Vedder,Rock,male,white,0.00354193,0.102245785,0.016017335,0.878195
Eddy Lover,Hip-hop,male,white,0.002349161,0.04715226,0.020899877,0.92959875
Edgar Winter,Country,male,white,0.002788553,0.082643345,0.016673854,0.8978943
Edison Denisov,Classical,male,white,0.002284087,0.03373238,0.013704534,0.950279
Edith Mathis,Classical,female,white,0.001830594,0.11614747,0.00988914,0.87213284
Edith Márquez,Pop,female,hispanic,0.016438542,0.005710727,0.9091716,0.06867905
Eduard Khil,Pop,male,white,0.16814646,0.14635894,0.11548256,0.57001203
Edvard Grieg,Classical,male,white,0.003212784,0.01599144,0.023493364,0.9573024
Edward Elgar,Classical,male,white,0.010789485,0.02600801,0.16809006,0.79511243
Edward Maya,Pop,male,hispanic,0.1294465,0.014480443,0.6352152,0.22085784
Efraim Shamir,Pop,male,white,0.10230579,0.04069865,0.010164158,0.84683144
Eiffel 65,EDM,unknown,white,0.003199708,0.012409658,0.016396463,0.9679941
Eileen Farrell,Classical,female,white,0.003431764,0.07726129,0.018315576,0.9009914
El Alfa,Rap,female,hispanic,0.034130763,0.054481942,0.6204047,0.2909825
El Bebeto,Pop,female,white,0.041083243,0.002735215,0.4718321,0.48434952
El Canto Del Loco,Pop,female,white,0.027900316,0.006770003,0.08933643,0.87599325
El General,Pop,female,white,0.046340387,0.012929008,0.22677842,0.71395224
El Gran Silencio,Pop,female,hispanic,0.13708222,0.007752407,0.43151137,0.42365396
El Roockie,Hip-hop,female,white,0.000678613,0.2169391,0.01137903,0.77100325
Eladio Carrion,Rap,male,hispanic,0.14973433,0.03228366,0.65708804,0.16089402
Elaine Paige,Pop,female,white,0.01528646,0.14234304,0.051434554,0.79093593
Eleanor Steber,Classical,female,white,0.004322475,0.015705502,0.013486122,0.9664859
Electric Light Orchestra,Pop,unknown,white,0.015570158,0.007804864,0.006662002,0.96996295
Eleni Karaindrou,Classical,female,white,0.04886672,0.021849448,0.022560036,0.9067238
Elephant Man,EDM,androgynous,white,0.00451694,0.05963396,0.015986057,0.91986305
Elephante,EDM,unknown,white,0.015905276,0.10480713,0.108083375,0.77120423
Elis Regina,Jazz,male,white,0.055902176,0.013712944,0.39653832,0.5338465
Elisabeth Grümmer,Classical,female,white,0.010231023,0.010600631,0.012246051,0.9669223
Elisabeth Höngen,Classical,female,white,0.007289939,0.00824649,0.010182085,0.97428143
Elisabeth Leonskaja,Classical,female,white,0.007771988,0.007467451,0.011139427,0.9736212
Elisabeth Rethberg,Classical,female,white,0.008868184,0.013801089,0.011846452,0.96548426
Elisabeth Schumann,Classical,female,white,0.012140336,0.001996631,0.013167845,0.9726952
Elisabeth Schwarzkopf,Classical,female,white,0.000281351,0.000279362,0.006220775,0.9932185
Elizabeth Cook,Country,female,white,0.10322982,0.002628763,0.012483825,0.8816576
Elizabeth Fraser,Indie,female,white,0.32093683,0.009012933,0.053301614,0.61674863
Elizabeth Harwood,Classical,female,white,0.09458792,0.036741085,0.04132001,0.82735103
Elizaveta,Indie,female,hispanic,0.020946171,0.003992567,0.89378065,0.08128063
Ella Eyre,EDM,female,white,0.00346201,0.03845203,0.011187007,0.94689894
Ella Fitzgerald,Jazz,female,white,0.005940785,0.047058694,0.011399217,0.9356013
Ella Henderson,EDM,female,white,0.002386798,0.21950875,0.015992384,0.7621121
Ella Mai,Pop,female,white,0.015046117,0.04663077,0.052012745,0.8863104
Elley Duhé,Indie,unknown,white,0.003886309,0.02044948,0.022524111,0.9531401
Ellie Goulding,EDM,female,white,0.003390743,0.026885897,0.009865056,0.95985836
Ellusive,Rap,unknown,white,0.005089781,0.20997863,0.035792015,0.74913967
Elohim,EDM,unknown,white,0.013240343,0.17538337,0.036267042,0.7751093
Elton John,Oldies,male,white,0.005715245,0.30271286,0.015884433,0.67568743
Elvin Jones,Jazz,male,white,0.008333184,0.31465092,0.050195467,0.62682045
Elvis Costello,EDM,male,white,0.00875856,0.012992664,0.024218205,0.95403063
Elvis Presley,Rock,male,white,0.003657046,0.29305357,0.01983277,0.6834566
Ely Guerra,Indie,unknown,hispanic,0.03142347,0.00272987,0.8276398,0.13820678
Emanuel Ax,Classical,male,white,0.008725711,0.03554011,0.016394148,0.93934005
Emanuel Feuermann,Classical,male,white,0.012308987,0.006231383,0.015272847,0.9661868
Emeli Sandé,EDM,unknown,white,0.007797316,0.012875839,0.015726712,0.9636002
Emelie Hollow,Indie,female,white,0.004366522,0.033017516,0.012177227,0.9504387
Emerson String Quartet,Classical,male,white,0.016350452,0.078895,0.030286992,0.87446755
Emil Gilels,Classical,male,white,0.003939061,0.060330115,0.020524671,0.9152061
Emily Warren,Pop,female,white,0.003270234,0.007893547,0.009965517,0.97887075
Eminem,Hip-hop,unknown,white,0.013712556,0.04846428,0.027408607,0.9104146
Emma Kirkby,Classical,female,white,0.003330537,0.020014983,0.010758255,0.96589625
Emmanuel Pahud,Classical,male,white,0.05052685,0.01975668,0.01715856,0.9125579
Emmylou Harris,Country,male,white,0.004237794,0.016098429,0.0104491,0.9692146
Empire of the Sun,EDM,androgynous,white,0.014399041,0.026763652,0.010126393,0.9487109
Empress Of,EDM,unknown,white,0.013081027,0.030494189,0.019856086,0.9365687
En Vogue,EDM,androgynous,white,0.015031891,0.007712911,0.009168302,0.96808684
Engelbert Humperdinck,Pop,male,white,0.009490379,0.033480216,0.014251883,0.9427775
English Baroque Soloists,Classical,unknown,white,0.03639628,0.02916315,0.032020494,0.90242004
English Chamber Orchestra,Classical,unknown,white,0.05905941,0.018053267,0.021332616,0.90155476
Eno,EDM,male,white,0.16821527,0.021296415,0.09439101,0.71609724
Enrique Enrique Granados,Classical,male,hispanic,0.2824016,0.1193735,0.52605903,0.07216588
Enrique Granados,Classical,male,hispanic,0.23315847,0.026056733,0.56550103,0.17528383
Enrique Iglesias,EDM,male,hispanic,0.066939086,0.002445752,0.86443937,0.066175774
Enzo Dara,Classical,male,api,0.478731,0.021460691,0.042849086,0.45695928
Equipto,Rap,unknown,white,0.1273087,0.009255273,0.01350606,0.8499299
Eric,Country,male,white,0.005158961,0.008575428,0.025913998,0.96035165
Eric B. & Rakim,Hip-hop,male,api,0.6004471,0.021485187,0.008482792,0.3695849
Eric Bellinger,EDM,male,white,0.009676897,0.001425102,0.021101186,0.9677968
Eric Burdon,Rock,male,white,0.005774254,0.018733166,0.013957678,0.96153486
Eric Church,Country,male,white,0.005605875,0.005004132,0.024626901,0.96476305
Eric Clapton,Oldies,male,white,0.004405595,0.023569418,0.00749064,0.96453434
Eric Dolphy,Jazz,male,white,0.009395679,0.006841574,0.015495967,0.9682667
Eric Harland,Jazz,male,white,0.011002398,0.004198386,0.013069224,0.97173
Eric Prydz,EDM,male,white,0.006112253,0.004718082,0.019623967,0.96954566
Erich Wolfgang Korngold,Classical,male,white,0.006686349,0.014536552,0.011410872,0.9673662
Erick Sermon,Hip-hop,male,white,0.001610059,0.011302391,0.007032872,0.9800546
Erick the Architect,Hip-hop,male,white,0.04789661,0.004904116,0.012632963,0.93456626
Erik Satie,Classical,male,white,0.003405763,0.008542659,0.012260366,0.9757912
Erin,Indie,female,white,0.006269883,0.024751857,0.032398574,0.9365797
Erna Berger,Classical,female,white,0.00324961,0.00189505,0.016373152,0.9784822
Ernest Bloch,Classical,male,white,0.001499735,0.003500866,0.029917588,0.9650818
Ernest Chausson,Classical,male,white,0.004020738,0.014136876,0.012965102,0.96887726
Ernest Macmillan,Classical,male,white,0.003898844,0.003070531,0.019142224,0.9738884
Ernest Tubb,Country,male,white,0.023199325,0.009368888,0.00998662,0.95744514
Ernie Henry,Jazz,male,white,0.007300183,0.05978528,0.014728744,0.91818583
Ernst Haefliger,Classical,male,white,0.003305204,0.000933334,0.015074707,0.9806867
Eros Ramazzotti,Pop,male,white,0.007810803,0.005168931,0.048151076,0.9388691
Erykah Badu,Hip-hop,unknown,white,0.08526579,0.030266678,0.01825197,0.8662155
Eryn Allen Kane,Indie,female,white,0.011632677,0.023178725,0.022381159,0.9428074
Esa-Pekka Salonen,Classical,unknown,white,0.006785214,0.004252092,0.031311836,0.9576509
Esperanza Spalding,Jazz,female,white,0.012531602,0.014711776,0.009354804,0.9634018
Eubie Blake,Jazz,male,white,0.005951571,0.02920477,0.016363114,0.9484806
Eugene Goossens,Classical,male,white,0.002637622,0.27169633,0.010810585,0.71485543
Eugene Ormandy,Classical,male,white,0.010098656,0.037692335,0.009413978,0.942795
Europa,EDM,unknown,white,0.008195477,0.002962306,0.19808473,0.7907574
Europa Galante,Classical,unknown,white,0.073140256,0.002004905,0.2967786,0.6280762
Eurythmics,EDM,unknown,white,0.001541148,0.015992692,0.014298469,0.9681677
Eva Marton,Classical,female,white,0.002337299,0.12935178,0.012378564,0.85593235
Eva Simons,Pop,female,white,0.005686889,0.07929761,0.01373688,0.90127856
Evalyn,Indie,female,white,0.003941017,0.048486564,0.00637463,0.9411978
Eve,EDM,female,white,0.33354333,0.09023439,0.02607956,0.55014277
Everlast,Rap,unknown,white,0.003537758,0.014477111,0.016414372,0.9655707
Evgeny Kissin,Classical,male,white,0.002679317,0.014144878,0.011461056,0.9717147
Evidence,Hip-hop,unknown,white,0.003236919,0.069641784,0.02540944,0.9017118
Example,EDM,unknown,white,0.004635823,0.14510073,0.023302443,0.826961
Excision,EDM,unknown,white,0.003280954,0.23659089,0.009741249,0.7503869
EyeKeem,Rap,unknown,white,0.016809031,0.005157826,0.023776162,0.954257
F-Minus,Rock,unknown,white,0.002078582,0.20528826,0.012385609,0.7802475
FC Kahuna,EDM,unknown,white,0.30788475,0.007675024,0.026696289,0.65774393
FKA twigs,EDM,unknown,white,0.00524183,0.028218808,0.020635523,0.94590384
FKJ,Indie,unknown,api,0.562272,0.07360698,0.07148705,0.29263392
FKi 1st,Rap,unknown,white,0.004064543,0.11192806,0.008260246,0.8757471
FM-84,Pop,unknown,api,0.562272,0.073607,0.07148705,0.29263395
FRENSHIP,Indie,unknown,white,0.002202113,0.063835755,0.018464673,0.9154975
FRND,EDM,unknown,white,0.002999828,0.14867818,0.012683193,0.83563876
Fabio Biondi,Classical,male,white,0.025700845,0.004597091,0.029824607,0.9398774
Fabio Luisi,Classical,male,white,0.027387144,0.00621707,0.01834242,0.9480533
Fabolous,EDM,unknown,white,0.001263057,0.20387612,0.015436087,0.7794247
Faith Evans,EDM,female,white,0.002825538,0.25060865,0.01064753,0.73591834
Faith Hill,Country,female,white,0.002957192,0.19271164,0.01847712,0.7858541
Faith No More,Metal,female,white,0.006836984,0.114672355,0.029729445,0.84876126
Fall Out Boy,Pop,male,white,0.009096741,0.1314272,0.014954806,0.8445213
Famous Dex,Hip-hop,unknown,white,0.004010739,0.032687876,0.01947833,0.9438231
Fania All Stars,Jazz,unknown,white,0.003724584,0.020226136,0.020165797,0.9558835
Fantasia,EDM,unknown,hispanic,0.051095415,0.024065679,0.5462075,0.3786314
Far East Movement,EDM,unknown,white,0.002500177,0.02742799,0.015236472,0.9548354
Farruko,Rap,unknown,white,0.010651287,0.017990518,0.024327908,0.9470303
Fat Joe,Hip-hop,male,white,0.032830987,0.18976806,0.031779554,0.7456214
Fat Nick,Hip-hop,male,white,0.00374163,0.06380906,0.010901212,0.92154807
Fat Pat,Rap,androgynous,white,0.08153007,0.15212351,0.021068938,0.7452775
Fatal,Rap,unknown,white,0.21274355,0.10077296,0.034177113,0.6523064
Father,Indie,unknown,white,0.005056681,0.10072727,0.014484837,0.8797312
Fatman Scoop,Rap,unknown,white,0.001916554,0.07697825,0.02115904,0.89994615
Fats Navarro,Jazz,unknown,hispanic,0.012876199,0.007105371,0.87311,0.10690836
Fats Waller,Jazz,unknown,white,0.003252162,0.03832193,0.018980326,0.93944556
Faul,Classical,unknown,white,0.018537873,0.15256533,0.03209728,0.7967995
Faustix,Pop,unknown,white,0.002541064,0.15817364,0.01531988,0.82396543
Faydee,Pop,unknown,white,0.017636733,0.10043642,0.010611334,0.87131554
Federico Mompou,Classical,male,white,0.014466056,0.04624355,0.009153809,0.9301366
Federico Moreno Torroba,Classical,male,hispanic,0.063199215,0.002592265,0.825367,0.10884155
Fedora Barbieri,Classical,female,white,0.019842042,0.004977555,0.05979364,0.9153868
Feed Me,EDM,androgynous,white,0.013293144,0.1440244,0.022654934,0.8200275
Feenixpawl,EDM,unknown,white,0.11497464,0.16304196,0.026488077,0.6954953
Fefe Dobson,Pop,unknown,white,0.00266784,0.19509867,0.020638222,0.7815953
Fei Yu-ching,Pop,androgynous,api,0.97927344,0.00424119,0.001032563,0.015452829
Feid,Pop,unknown,white,0.00689859,0.077147365,0.028550116,0.8874039
Feist,Indie,unknown,white,0.001258271,0.019500434,0.012613017,0.96662825
Fela Kuti,Pop,unknown,white,0.021881169,0.003960714,0.016187437,0.9579707
Felicity Lott,Classical,female,white,0.005489582,0.054507017,0.015769707,0.92423373
Felix Da Housecat,EDM,male,white,0.026306625,0.028563278,0.027982287,0.9171478
Felix Jaehn,EDM,male,white,0.040579207,0.003849764,0.01321923,0.94235176
Felix Mendelssohn,Classical,male,white,0.004035696,0.01739747,0.019490408,0.9590764
Felly,Hip-hop,unknown,white,0.004321519,0.13863845,0.032247357,0.8247926
Fenix Flexin,Rap,unknown,white,0.008671756,0.15211886,0.035505854,0.8037035
Ferde Grofé,Classical,unknown,white,0.002052048,0.004958184,0.010006309,0.98298347
Ferdinand Frantz,Classical,male,white,0.001349273,0.004133563,0.013765895,0.9807513
Ferdinand Ries,Classical,male,white,0.013786197,0.0476227,0.06677749,0.8718136
Fergie,EDM,unknown,white,0.001411202,0.082036436,0.011897543,0.9046548
Fernando Corena,Classical,male,white,0.043266073,0.009930309,0.45747194,0.48933172
Fernando Ortega,Rock,male,hispanic,0.08638887,0.007671801,0.61554366,0.29039568
Fernando Sor,Pop,male,white,0.033726428,0.11456642,0.09726612,0.754441
Ferruccio Tagliavini,Pop,male,white,0.003524499,0.002783143,0.027559118,0.9661332
Fetty Wap,Hip-hop,unknown,white,0.004087593,0.032482844,0.01507727,0.9483522
Field Mob,Hip-hop,unknown,white,0.006157681,0.03024152,0.020494435,0.9431064
Fiend,Hip-hop,unknown,white,0.002922555,0.07926796,0.014013894,0.9037956
Fifth Harmony,EDM,female,white,0.009126048,0.082703695,0.029353425,0.87881684
Fiji,Pop,unknown,white,0.3033798,0.05514363,0.19611356,0.445363
Filter,Metal,unknown,white,0.00269771,0.10102747,0.016057992,0.88021684
Fingazz,Pop,unknown,white,0.03220493,0.46194783,0.01524938,0.4905979
Fishbone,Metal,unknown,white,0.007359642,0.10613253,0.02073148,0.8657763
Five Finger Death Punch,Metal,male,white,0.003093368,0.08093131,0.020147694,0.89582765
Fivio Foreign,Rap,unknown,white,0.004274996,0.025147619,0.013158553,0.95741886
Flame,Hip-hop,unknown,hispanic,0.013324392,0.009932159,0.8465712,0.13017225
Flatbush Zombies,Hip-hop,unknown,white,0.025787553,0.021640047,0.024934592,0.92763776
Flex,Rap,unknown,white,0.006698748,0.07978742,0.011355619,0.9021582
Flip Phillips,Jazz,male,white,0.004266949,0.19428423,0.01705949,0.7843894
Flipmode Squad,Hip-hop,unknown,white,0.004469944,0.04973157,0.028287718,0.91751075
Flipp Dinero,Hip-hop,unknown,white,0.004788043,0.005533742,0.020643443,0.96903473
Flo Rida,EDM,male,hispanic,0.03275153,0.004956339,0.79243106,0.16986111
Flor Peeters,Classical,female,white,0.002867662,0.09107815,0.01391017,0.892144
Florence + The Machine,Pop,female,white,0.012554982,0.17715666,0.013890433,0.796398
Florence Quivar,Classical,female,hispanic,0.03352737,0.002923301,0.913329,0.05022028
Florence Welch,Pop,female,white,0.002038993,0.016019484,0.041163318,0.9407782
Florida Georgia Line,Country,female,white,0.24428856,0.02773191,0.038486216,0.6894933
Flosstradamus,EDM,unknown,white,0.005483394,0.4267292,0.025565987,0.5422214
Flume,EDM,unknown,white,0.009896106,0.11609658,0.14592585,0.72808146
Flux Pavilion,EDM,unknown,white,0.038361292,0.13577944,0.045456238,0.7804031
Flying Lotus,EDM,unknown,white,0.003251821,0.08657932,0.017620029,0.89254886
Foreign Beggars,Hip-hop,unknown,white,0.005371774,0.028205346,0.01280049,0.9536224
Fort Minor,Rap,unknown,white,0.007699587,0.24316214,0.020076718,0.7290616
Foster The People,Indie,male,white,0.003108445,0.06903214,0.018171545,0.90968794
Fourplay,Jazz,unknown,white,0.006314488,0.12382678,0.011742444,0.85811627
Foxes,Indie,unknown,white,0.001624648,0.192312,0.009225745,0.79683757
Foxx,EDM,unknown,black,0.000721561,0.6199435,0.013632457,0.3657025
Foxy Brown,Hip-hop,unknown,white,0.002221722,0.33454427,0.014639718,0.6485944
Francesca Battistelli,Rock,female,white,0.001919794,0.001655565,0.015300216,0.98112446
Francesco Yates,Pop,male,white,0.021683851,0.15347092,0.06770667,0.7571386
Francis Poulenc,Classical,male,white,0.00261824,0.07553915,0.008435204,0.91340744
Franco,Pop,male,hispanic,0.026627611,0.007040414,0.82016945,0.14616252
"Franco ""El Gorilla""",Hip-hop,male,white,0.012379839,0.032370508,0.24405113,0.7111985
Franco Calabrese,Classical,male,white,0.009189798,0.037824154,0.038588464,0.91439754
Franco Corelli,Classical,male,white,0.002775101,0.003358397,0.03140749,0.962459
Franco De Vita,Pop,male,white,0.008938071,0.017781012,0.08232138,0.89095956
Franco Ricciardi,Rap,male,white,0.013934854,0.004651771,0.03882255,0.94259083
Frank Miller,Rock,male,white,0.003181996,0.07406351,0.02104476,0.9017097
Frank Ocean,Hip-hop,male,white,0.003781924,0.079560764,0.022572713,0.8940846
Frank Trumbauer,Jazz,male,white,0.002970338,0.007146359,0.021753255,0.96813005
Frank Trumbauer & His Orchestra,Jazz,male,white,0.23465317,0.03305798,0.11029266,0.62199616
Frank Walker,EDM,male,white,0.006663014,0.24707857,0.01651347,0.729745
Frank Zappa,Jazz,male,white,0.001298231,0.001416292,0.022269158,0.97501636
Frankie J,EDM,androgynous,white,0.003007509,0.20099325,0.019090753,0.7769086
Frankie Laine,Pop,androgynous,white,0.007322563,0.21902151,0.022558648,0.75109726
Frankie Trumbauer,Jazz,androgynous,white,0.004815448,0.00816595,0.052872036,0.9341465
Frankie Trumbauer & His Orchestra,Jazz,androgynous,white,0.23465317,0.03305798,0.11029266,0.62199616
Frans Brüggen,Classical,male,white,0.002466227,0.06699663,0.022327658,0.9082095
Franz Joseph Haydn,Classical,male,white,0.002632428,0.37583518,0.010842727,0.6106897
